access_id,odonimo_raw,civico,esponente,coord_x,coord_y,nearest_candidate_section,distance_to_candidate_boundary_m,problem_type,suggested_review_action,notes
3526529,VIA SALVEMINI,31,,16.2764453,38.9654257,32,18.325,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526531,VIA SALVEMINI,39,,16.2759611,38.9651952,38,7.239,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526605,TRAVERSA DODICESIMA DI VIA DEI BIZANTINI,6,,16.2414073,38.9857433,62,26.534,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526648,VIA SACERDOTE ANTONINO DI FIORE,12,,16.2904268,38.966285,40,8.458,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526649,VIA SACERDOTE ANTONINO DI FIORE,13,,16.2903085,38.9661925,40,16.709,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526650,VIA SACERDOTE ANTONINO DI FIORE,16,,16.2872231,38.9667021,69,2.943,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526651,VIA SACERDOTE ANTONINO DI FIORE,18,,16.2878174,38.966805,70,15.977,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526652,VIA SACERDOTE ANTONINO DI FIORE,2,,16.3234669,38.9790879,26,1.981,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526653,VIA SACERDOTE ANTONINO DI FIORE,20,,16.2902968,38.9662011,40,15.587,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526654,VIA SACERDOTE ANTONINO DI FIORE,22,,16.2903964,38.9662959,40,6.794,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526655,VIA SACERDOTE ANTONINO DI FIORE,3,,16.2903292,38.9663001,40,5.286,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526656,VIA SACERDOTE ANTONINO DI FIORE,6,,16.3228862,38.9794438,36,3.394,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526657,VIA SACERDOTE ANTONINO DI FIORE,7,,16.2903108,38.9663227,40,2.531,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526658,VIA SACERDOTE ANTONINO DI FIORE,8,,16.2902953,38.9662482,40,10.422,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526659,VIA SACERDOTE ANTONINO DI FIORE,1,,16.3227632,38.9793858,26,1.171,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526660,VIA SACERDOTE ANTONINO DI FIORE,10,,16.2903392,38.9662146,40,14.776,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526661,VIA SACERDOTE ANTONINO DI FIORE,11,,16.2904059,38.9662022,40,17.171,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526662,VIA SACERDOTE ANTONINO DI FIORE,14,,16.2870989,38.966659,40,5.517,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526663,VIA SACERDOTE ANTONINO DI FIORE,4,,16.2902968,38.9662092,41,14.703,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526664,VIA SACERDOTE ANTONINO DI FIORE,5,,16.3230911,38.9790994,32,7.198,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526665,VIA SACERDOTE ANTONINO DI FIORE,9,,16.2902908,38.9662414,41,11.094,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526836,CONTRADA ZUPPELLO,19,,16.2706829,38.9654963,8,26.122,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526837,CONTRADA ZUPPELLO,20,BIS,16.241419,38.985675,62,19.048,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526844,CONTRADA ZUPPELLO,32,,16.2707101,38.9653547,8,41.672,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526845,VIA CARDINALE SIRLETO GUGLIELMO,1,,16.3028626,38.9494647,62,18.468,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526846,VIA CARDINALE SIRLETO GUGLIELMO,10,,16.3033658,38.9513561,28,1.553,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526847,VIA CARDINALE SIRLETO GUGLIELMO,11,,16.3024528,38.9473225,39,14.071,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526848,VIA CARDINALE SIRLETO GUGLIELMO,12,,16.3026889,38.9473164,39,29.95,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526849,VIA CARDINALE SIRLETO GUGLIELMO,13,,16.3029019,38.9472922,39,42.72,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526853,VIA CARDINALE SIRLETO GUGLIELMO,15,,16.3023101,38.9468303,39,8.889,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526854,VIA CARDINALE SIRLETO GUGLIELMO,16,,16.3022984,38.9458182,39,15.124,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526855,VIA CARDINALE SIRLETO GUGLIELMO,17,,16.3063278,38.9530264,8,21.465,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526856,VIA CARDINALE SIRLETO GUGLIELMO,18,,16.3066886,38.9533748,22,46.419,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526857,VIA CARDINALE SIRLETO GUGLIELMO,2,,16.3033711,38.9513714,28,2.192,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526858,VIA CARDINALE SIRLETO GUGLIELMO,20,,16.3022898,38.9452797,71,5.393,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526859,VIA CARDINALE SIRLETO GUGLIELMO,24,,16.306541,38.9532797,60,46.234,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526860,VIA CARDINALE SIRLETO GUGLIELMO,3,,16.3028522,38.9494115,62,18.339,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526862,VIA CARDINALE SIRLETO GUGLIELMO,6,,16.30409,38.9492746,71,69.662,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526863,VIA CARDINALE SIRLETO GUGLIELMO,7,,16.3033671,38.9513657,28,2.095,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526864,VIA CARDINALE SIRLETO GUGLIELMO,8,,16.3044106,38.9492366,62,41.836,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526865,VIA CARDINALE SIRLETO GUGLIELMO,26,,16.3063945,38.9532755,60,33.921,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526866,VIA CARDINALE SIRLETO GUGLIELMO,14,A,16.3033125,38.9472616,39,65.875,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526868,VIA CARDINALE SIRLETO GUGLIELMO,16,A,16.3027432,38.9462327,39,53.756,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526869,VIA CARDINALE SIRLETO GUGLIELMO,16,B,16.3031146,38.9462028,39,85.94,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526870,VIA CARDINALE SIRLETO GUGLIELMO,28,,16.302158,38.9413028,62,52.84,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526871,VIA CARDINALE SIRLETO GUGLIELMO,30,,16.3026941,38.9412413,9,7.994,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526872,VIA CARDINALE SIRLETO GUGLIELMO,19,,16.3063813,38.9531671,60,30.987,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526873,VIA CARDINALE SIRLETO GUGLIELMO,21,,16.3024692,38.9447785,39,12.908,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526874,VIA CARDINALE SIRLETO GUGLIELMO,22,,16.3027749,38.9448075,39,10.839,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526875,VIA CARDINALE SIRLETO GUGLIELMO,4,,16.3033705,38.9513715,62,2.241,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526876,VIA CARDINALE SIRLETO GUGLIELMO,9,,16.302623,38.9489358,62,5.487,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526919,VIA BERNARDINO TELESIO,13,,16.2830377,38.9647575,5,5.749,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526920,VIA BERNARDINO TELESIO,14,,16.2829808,38.964787,5,2.502,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526921,VIA BERNARDINO TELESIO,17,,16.2828543,38.9647079,5,11.021,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526922,VIA BERNARDINO TELESIO,18,,16.2829034,38.9648212,5,1.426,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526923,VIA BERNARDINO TELESIO,19,,16.2810609,38.9702818,28,32.961,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526924,VIA BERNARDINO TELESIO,2,,16.2829602,38.9646555,63,2.39,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526925,VIA BERNARDINO TELESIO,22,,16.2809176,38.9702562,28,35.236,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526926,VIA BERNARDINO TELESIO,23,,16.2808777,38.9702564,28,37.278,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526928,VIA BERNARDINO TELESIO,31,,16.2795989,38.9616498,60,18.283,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526929,VIA BERNARDINO TELESIO,32,,16.2790982,38.9618428,63,28.575,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526930,VIA BERNARDINO TELESIO,33,,16.2829254,38.9646523,36,4.763,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526931,VIA BERNARDINO TELESIO,34,,16.2829865,38.9646476,63,0.008,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526932,VIA BERNARDINO TELESIO,35,,16.3079584,38.9734158,22,0.748,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526933,VIA BERNARDINO TELESIO,36,,16.3077213,38.9736135,22,4.58,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526934,VIA BERNARDINO TELESIO,40,,16.3077197,38.9744466,1,28.391,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526935,VIA BERNARDINO TELESIO,43,,16.3075381,38.9738049,33,1.72,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526936,VIA BERNARDINO TELESIO,44,,16.3076424,38.9738695,33,2.798,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526937,VIA BERNARDINO TELESIO,48,,16.3076796,38.973901,33,5.314,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526938,VIA BERNARDINO TELESIO,49,,16.3075678,38.9739088,33,5.097,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526939,VIA BERNARDINO TELESIO,5,,16.2854408,38.9692696,38,7.441,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526940,VIA BERNARDINO TELESIO,54,,16.2829087,38.9646804,5,7.18,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526941,VIA BERNARDINO TELESIO,55,,16.2829053,38.964715,5,6.547,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526942,VIA BERNARDINO TELESIO,56,,16.2828629,38.9646731,36,10.58,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526943,VIA BERNARDINO TELESIO,57,,16.3183565,38.9727333,20,3.594,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526944,VIA BERNARDINO TELESIO,9,,16.286204,38.9688742,38,1.047,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526945,VIA BERNARDINO TELESIO,46,,16.3077753,38.9734332,20,2.581,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526946,VIA BERNARDINO TELESIO,1,,16.285443,38.969273,38,7.641,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526947,VIA BERNARDINO TELESIO,10,,16.2828711,38.9646948,5,9.985,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526948,VIA BERNARDINO TELESIO,11,,16.2830457,38.9648176,5,9.072,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526949,VIA BERNARDINO TELESIO,12,,16.2829972,38.9647794,5,3.402,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3526950,VIA BERNARDINO TELESIO,15,,16.2829135,38.9647583,5,3.977,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
